heart_rate,yawning,looks_straigh,eyes_closed,alert,gender,age,ethnicity,race
113,1,1,1,0,Female,19,Non-Hispanic,White
90,1,1,1,0,Female,19,Non-Hispanic,White
147,1,0,0,0,Female,19,Non-Hispanic,White
65,1,0,0,0,Female,19,Non-Hispanic,White
52,0,1,0,0,Female,19,Non-Hispanic,White
108,1,0,1,0,Female,19,Non-Hispanic,White
159,1,0,1,0,Female,19,Non-Hispanic,White
72,1,1,1,0,Female,19,Non-Hispanic,White
80,0,1,1,0,Female,19,Non-Hispanic,White
83,1,1,1,0,Female,19,Non-Hispanic,White
104,0,1,0,1,Female,19,Non-Hispanic,White
140,0,1,0,1,Female,19,Non-Hispanic,White
120,0,1,0,1,Female,19,Non-Hispanic,White
116,0,1,0,1,Female,19,Non-Hispanic,White
74,0,1,0,1,Female,19,Non-Hispanic,White
136,0,1,0,1,Female,19,Non-Hispanic,White
122,0,1,0,1,Female,19,Non-Hispanic,White
125,0,1,0,1,Female,19,Non-Hispanic,White
71,0,1,0,1,Female,19,Non-Hispanic,White
104,0,1,0,1,Female,19,Non-Hispanic,White
63,1,0,1,0,Female,19,Non-Hispanic,White
103,0,1,1,0,Female,19,Non-Hispanic,White
72,1,0,1,0,Female,19,Non-Hispanic,White
159,1,0,1,0,Female,19,Non-Hispanic,White
125,1,0,0,0,Female,19,Non-Hispanic,White
147,1,1,1,0,Female,19,Non-Hispanic,White
55,1,1,0,0,Female,19,Non-Hispanic,White
127,1,1,0,0,Female,19,Non-Hispanic,White
106,1,0,1,0,Female,19,Non-Hispanic,White
153,0,1,1,0,Female,19,Non-Hispanic,White
81,0,1,0,1,Female,19,Non-Hispanic,White
101,0,1,0,1,Female,19,Non-Hispanic,White
79,0,1,0,1,Female,19,Non-Hispanic,White
96,0,1,0,1,Female,19,Non-Hispanic,White
141,0,1,0,1,Female,19,Non-Hispanic,White
150,0,1,0,1,Female,19,Non-Hispanic,White
88,0,1,0,1,Female,19,Non-Hispanic,White
125,0,1,0,1,Female,19,Non-Hispanic,White
157,0,1,0,1,Female,19,Non-Hispanic,White
160,0,1,0,1,Female,19,Non-Hispanic,White
55,1,1,1,0,Female,19,Non-Hispanic,White
52,1,1,0,0,Female,19,Non-Hispanic,White
75,0,0,1,0,Female,19,Non-Hispanic,White
59,1,1,0,0,Female,19,Non-Hispanic,White
61,0,0,0,0,Female,19,Non-Hispanic,White
67,1,0,0,0,Female,19,Non-Hispanic,White
56,0,0,1,0,Female,19,Non-Hispanic,White
124,0,0,0,0,Female,19,Non-Hispanic,White
59,0,0,1,0,Female,19,Non-Hispanic,White
57,0,1,1,0,Female,19,Non-Hispanic,White
109,0,1,0,1,Female,19,Non-Hispanic,White
122,0,1,0,1,Female,19,Non-Hispanic,White
102,0,1,0,1,Female,19,Non-Hispanic,White
93,0,1,0,1,Female,19,Non-Hispanic,White
138,0,1,0,1,Female,19,Non-Hispanic,White
116,0,1,0,1,Female,19,Non-Hispanic,White
111,0,1,0,1,Female,19,Non-Hispanic,White
76,0,1,0,1,Female,19,Non-Hispanic,White
86,0,1,0,1,Female,19,Non-Hispanic,White
110,0,1,0,1,Female,19,Non-Hispanic,White
131,1,0,0,0,Female,19,Non-Hispanic,White
58,1,1,0,0,Female,19,Non-Hispanic,White
107,1,0,0,0,Female,19,Non-Hispanic,White
135,1,0,0,0,Female,19,Non-Hispanic,White
51,0,0,1,0,Female,19,Non-Hispanic,White
96,0,0,0,0,Female,19,Non-Hispanic,White
97,0,0,0,0,Female,19,Non-Hispanic,White
122,0,0,0,0,Female,19,Non-Hispanic,White
80,0,1,1,0,Female,19,Non-Hispanic,White
80,0,0,1,0,Female,19,Non-Hispanic,White
135,0,1,0,1,Female,19,Non-Hispanic,White
114,0,1,0,1,Female,19,Non-Hispanic,White
81,0,1,0,1,Female,19,Non-Hispanic,White
127,0,1,0,1,Female,19,Non-Hispanic,White
96,0,1,0,1,Female,19,Non-Hispanic,White
79,0,1,0,1,Female,19,Non-Hispanic,White
113,0,1,0,1,Female,19,Non-Hispanic,White
137,0,1,0,1,Female,19,Non-Hispanic,White
106,0,1,0,1,Female,19,Non-Hispanic,White
124,0,1,0,1,Female,19,Non-Hispanic,White
103,1,0,1,0,Female,19,Non-Hispanic,White
86,0,1,1,0,Female,19,Non-Hispanic,White
56,0,0,0,0,Female,19,Non-Hispanic,White
141,1,0,0,0,Female,19,Non-Hispanic,White
130,1,0,1,0,Female,19,Non-Hispanic,White
70,1,1,1,0,Female,19,Non-Hispanic,White
157,0,0,1,0,Female,19,Non-Hispanic,White
104,0,0,1,0,Female,19,Non-Hispanic,White
149,1,1,1,0,Female,19,Non-Hispanic,White
136,0,0,1,0,Female,19,Non-Hispanic,White
113,0,1,0,1,Female,19,Non-Hispanic,White
106,0,1,0,1,Female,19,Non-Hispanic,White
158,0,1,0,1,Female,19,Non-Hispanic,White
93,0,1,0,1,Female,19,Non-Hispanic,White
116,0,1,0,1,Female,19,Non-Hispanic,White
99,0,1,0,1,Female,19,Non-Hispanic,White
135,0,1,0,1,Female,19,Non-Hispanic,White
76,0,1,0,1,Female,19,Non-Hispanic,White
126,0,1,0,1,Female,19,Non-Hispanic,White
121,0,1,0,1,Female,19,Non-Hispanic,White
121,1,1,0,0,Female,19,Non-Hispanic,White
68,1,1,0,0,Female,19,Non-Hispanic,White
149,1,1,0,0,Female,19,Non-Hispanic,White
66,1,0,0,0,Female,19,Non-Hispanic,White
76,1,1,1,0,Female,19,Non-Hispanic,White
114,0,0,0,0,Female,19,Non-Hispanic,White
118,0,0,0,0,Female,19,Non-Hispanic,White
52,0,0,1,0,Female,19,Non-Hispanic,White
58,0,1,0,0,Female,19,Non-Hispanic,White
75,1,0,0,0,Female,19,Non-Hispanic,White
158,0,1,0,1,Female,19,Non-Hispanic,White
73,0,1,0,1,Female,19,Non-Hispanic,White
109,0,1,0,1,Female,19,Non-Hispanic,White
83,0,1,0,1,Female,19,Non-Hispanic,White
91,0,1,0,1,Female,19,Non-Hispanic,White
125,0,1,0,1,Female,19,Non-Hispanic,White
84,0,1,0,1,Female,19,Non-Hispanic,White
154,0,1,0,1,Female,19,Non-Hispanic,White
77,0,1,0,1,Female,19,Non-Hispanic,White
73,0,1,0,1,Female,19,Non-Hispanic,White
59,0,0,1,0,Female,19,Non-Hispanic,White
65,0,0,0,0,Female,19,Non-Hispanic,White
55,1,0,1,0,Female,19,Non-Hispanic,White
93,1,1,1,0,Female,19,Non-Hispanic,White
110,1,0,0,0,Female,19,Non-Hispanic,White
158,1,0,0,0,Female,19,Non-Hispanic,White
130,1,0,1,0,Female,19,Non-Hispanic,White
63,0,0,1,0,Female,19,Non-Hispanic,White
142,1,1,0,0,Female,19,Non-Hispanic,White
120,0,1,1,0,Female,19,Non-Hispanic,White
153,0,1,0,1,Female,19,Non-Hispanic,White
119,0,1,0,1,Female,19,Non-Hispanic,White
110,0,1,0,1,Female,19,Non-Hispanic,White
117,0,1,0,1,Female,19,Non-Hispanic,White
159,0,1,0,1,Female,19,Non-Hispanic,White
78,0,1,0,1,Female,19,Non-Hispanic,White
141,0,1,0,1,Female,19,Non-Hispanic,White
124,0,1,0,1,Female,19,Non-Hispanic,White
86,0,1,0,1,Female,19,Non-Hispanic,White
75,0,1,0,1,Female,19,Non-Hispanic,White
68,1,1,1,0,Female,19,Non-Hispanic,White
110,0,1,1,0,Female,19,Non-Hispanic,White
88,1,0,0,0,Female,19,Non-Hispanic,White
60,1,0,1,0,Female,19,Non-Hispanic,White
148,1,1,1,0,Female,19,Non-Hispanic,White
143,0,0,1,0,Female,19,Non-Hispanic,White
87,1,0,0,0,Female,19,Non-Hispanic,White
72,0,0,0,0,Female,19,Non-Hispanic,White
122,0,0,1,0,Female,19,Non-Hispanic,White
71,1,0,0,0,Female,19,Non-Hispanic,White
143,0,1,0,1,Female,19,Non-Hispanic,White
126,0,1,0,1,Female,19,Non-Hispanic,White
117,0,1,0,1,Female,19,Non-Hispanic,White
146,0,1,0,1,Female,19,Non-Hispanic,White
135,0,1,0,1,Female,19,Non-Hispanic,White
133,0,1,0,1,Female,19,Non-Hispanic,White
84,0,1,0,1,Female,19,Non-Hispanic,White
82,0,1,0,1,Female,19,Non-Hispanic,White
127,0,1,0,1,Female,19,Non-Hispanic,White
145,0,1,0,1,Female,19,Non-Hispanic,White
103,0,0,1,0,Female,19,Non-Hispanic,White
54,1,1,1,0,Female,19,Non-Hispanic,White
106,1,0,0,0,Female,19,Non-Hispanic,White
94,0,0,0,0,Female,19,Non-Hispanic,White
123,0,1,1,0,Female,19,Non-Hispanic,White
52,1,1,0,0,Female,19,Non-Hispanic,White
144,1,0,0,0,Female,19,Non-Hispanic,White
154,0,0,0,0,Female,19,Non-Hispanic,White
149,1,1,0,0,Female,19,Non-Hispanic,White
126,0,0,0,0,Female,19,Non-Hispanic,White
152,0,1,0,1,Female,19,Non-Hispanic,White
95,0,1,0,1,Female,19,Non-Hispanic,White
82,0,1,0,1,Female,19,Non-Hispanic,White
131,0,1,0,1,Female,19,Non-Hispanic,White
109,0,1,0,1,Female,19,Non-Hispanic,White
100,0,1,0,1,Female,19,Non-Hispanic,White
122,0,1,0,1,Female,19,Non-Hispanic,White
112,0,1,0,1,Female,19,Non-Hispanic,White
156,0,1,0,1,Female,19,Non-Hispanic,White
133,0,1,0,1,Female,19,Non-Hispanic,White
68,0,1,1,0,Female,19,Non-Hispanic,White
63,0,1,1,0,Female,19,Non-Hispanic,White
64,0,1,1,0,Female,19,Non-Hispanic,White
149,1,1,1,0,Female,19,Non-Hispanic,White
106,1,1,1,0,Female,19,Non-Hispanic,White
89,0,1,1,0,Female,19,Non-Hispanic,White
132,1,0,0,0,Female,19,Non-Hispanic,White
85,0,0,0,0,Female,19,Non-Hispanic,White
77,1,0,1,0,Female,19,Non-Hispanic,White
107,1,0,0,0,Female,19,Non-Hispanic,White
138,0,1,0,1,Female,19,Non-Hispanic,White
160,0,1,0,1,Female,19,Non-Hispanic,White
111,0,1,0,1,Female,19,Non-Hispanic,White
133,0,1,0,1,Female,19,Non-Hispanic,White
142,0,1,0,1,Female,19,Non-Hispanic,White
108,0,1,0,1,Female,19,Non-Hispanic,White
75,0,1,0,1,Female,19,Non-Hispanic,White
75,0,1,0,1,Female,19,Non-Hispanic,White
108,0,1,0,1,Female,19,Non-Hispanic,White
114,0,1,0,1,Female,19,Non-Hispanic,White
68,1,0,1,0,Female,19,Non-Hispanic,White
86,0,0,1,0,Female,19,Non-Hispanic,White
100,0,0,1,0,Female,19,Non-Hispanic,White
154,0,1,1,0,Female,19,Non-Hispanic,White
113,0,0,0,0,Female,19,Non-Hispanic,White
75,0,0,1,0,Female,19,Non-Hispanic,White
70,1,0,0,0,Female,19,Non-Hispanic,White
102,0,1,1,0,Female,19,Non-Hispanic,White
58,1,0,1,0,Female,19,Non-Hispanic,White
140,1,0,1,0,Female,19,Non-Hispanic,White
87,0,1,0,1,Female,19,Non-Hispanic,White
85,0,1,0,1,Female,19,Non-Hispanic,White
84,0,1,0,1,Female,19,Non-Hispanic,White
139,0,1,0,1,Female,19,Non-Hispanic,White
85,0,1,0,1,Female,19,Non-Hispanic,White
143,0,1,0,1,Female,19,Non-Hispanic,White
104,0,1,0,1,Female,19,Non-Hispanic,White
89,0,1,0,1,Female,19,Non-Hispanic,White
74,0,1,0,1,Female,19,Non-Hispanic,White
150,0,1,0,1,Female,19,Non-Hispanic,White
158,0,0,1,0,Female,19,Non-Hispanic,White
53,1,1,0,0,Female,19,Non-Hispanic,White
57,0,1,1,0,Female,19,Non-Hispanic,White
158,1,0,1,0,Female,19,Non-Hispanic,White
100,1,1,1,0,Female,19,Non-Hispanic,White
60,1,1,0,0,Female,19,Non-Hispanic,White
73,1,0,1,0,Female,19,Non-Hispanic,White
157,1,0,1,0,Female,19,Non-Hispanic,White
92,1,0,1,0,Female,19,Non-Hispanic,White
132,0,1,1,0,Female,19,Non-Hispanic,White
131,0,1,0,1,Female,19,Non-Hispanic,White
124,0,1,0,1,Female,19,Non-Hispanic,White
101,0,1,0,1,Female,19,Non-Hispanic,White
129,0,1,0,1,Female,19,Non-Hispanic,White
151,0,1,0,1,Female,19,Non-Hispanic,White
106,0,1,0,1,Female,19,Non-Hispanic,White
99,0,1,0,1,Female,19,Non-Hispanic,White
80,0,1,0,1,Female,19,Non-Hispanic,White
114,0,1,0,1,Female,19,Non-Hispanic,White
77,0,1,0,1,Female,19,Non-Hispanic,White
132,0,1,1,0,Female,19,Non-Hispanic,White
123,1,0,1,0,Female,19,Non-Hispanic,White
89,1,1,1,0,Female,19,Non-Hispanic,White
143,1,1,0,0,Female,19,Non-Hispanic,White
84,1,0,0,0,Female,19,Non-Hispanic,White
112,1,0,0,0,Female,19,Non-Hispanic,White
129,1,0,0,0,Female,19,Non-Hispanic,White
77,0,1,1,0,Female,19,Non-Hispanic,White
111,1,0,0,0,Female,19,Non-Hispanic,White
54,1,0,1,0,Female,19,Non-Hispanic,White
74,0,1,0,1,Female,19,Non-Hispanic,White
96,0,1,0,1,Female,19,Non-Hispanic,White
100,0,1,0,1,Female,19,Non-Hispanic,White
121,0,1,0,1,Female,19,Non-Hispanic,White
152,0,1,0,1,Female,19,Non-Hispanic,White
100,0,1,0,1,Female,19,Non-Hispanic,White
71,0,1,0,1,Female,19,Non-Hispanic,White
151,0,1,0,1,Female,19,Non-Hispanic,White
97,0,1,0,1,Female,19,Non-Hispanic,White
87,0,1,0,1,Female,19,Non-Hispanic,White
92,1,0,0,0,Female,19,Non-Hispanic,White
55,0,0,0,0,Female,19,Non-Hispanic,White
115,1,0,1,0,Female,19,Non-Hispanic,White
91,0,0,1,0,Female,19,Non-Hispanic,White
141,1,1,1,0,Female,19,Non-Hispanic,White
87,0,1,1,0,Female,19,Non-Hispanic,White
150,1,1,1,0,Female,19,Non-Hispanic,White
86,0,1,1,0,Female,19,Non-Hispanic,White
116,0,0,0,0,Female,19,Non-Hispanic,White
51,0,1,0,0,Female,19,Non-Hispanic,White
93,0,1,0,1,Female,19,Non-Hispanic,White
106,0,1,0,1,Female,19,Non-Hispanic,White
137,0,1,0,1,Female,19,Non-Hispanic,White
72,0,1,0,1,Female,19,Non-Hispanic,White
128,0,1,0,1,Female,19,Non-Hispanic,White
91,0,1,0,1,Female,19,Non-Hispanic,White
116,0,1,0,1,Female,19,Non-Hispanic,White
148,0,1,0,1,Female,19,Non-Hispanic,White
160,0,1,0,1,Female,19,Non-Hispanic,White
141,0,1,0,1,Female,19,Non-Hispanic,White
66,1,1,0,0,Female,19,Non-Hispanic,White
62,1,0,1,0,Female,19,Non-Hispanic,White
86,1,0,1,0,Female,19,Non-Hispanic,White
88,1,1,1,0,Female,19,Non-Hispanic,White
112,1,0,1,0,Female,19,Non-Hispanic,White
84,1,1,1,0,Female,19,Non-Hispanic,White
122,1,0,1,0,Female,19,Non-Hispanic,White
135,0,0,0,0,Female,19,Non-Hispanic,White
58,1,0,1,0,Female,19,Non-Hispanic,White
67,1,1,1,0,Female,19,Non-Hispanic,White
133,0,1,0,1,Female,19,Non-Hispanic,White
124,0,1,0,1,Female,19,Non-Hispanic,White
114,0,1,0,1,Female,19,Non-Hispanic,White
160,0,1,0,1,Female,19,Non-Hispanic,White
109,0,1,0,1,Female,19,Non-Hispanic,White
141,0,1,0,1,Female,19,Non-Hispanic,White
117,0,1,0,1,Female,19,Non-Hispanic,White
129,0,1,0,1,Female,19,Non-Hispanic,White
103,0,1,0,1,Female,19,Non-Hispanic,White
75,0,1,0,1,Female,19,Non-Hispanic,White
97,0,0,0,0,Female,19,Non-Hispanic,White
140,1,0,0,0,Female,19,Non-Hispanic,White
53,1,0,1,0,Female,19,Non-Hispanic,White
69,1,1,0,0,Female,19,Non-Hispanic,White
97,0,0,1,0,Female,19,Non-Hispanic,White
142,1,1,0,0,Female,19,Non-Hispanic,White
74,0,0,1,0,Female,19,Non-Hispanic,White
102,0,0,1,0,Female,19,Non-Hispanic,White
70,0,1,0,0,Female,19,Non-Hispanic,White
144,1,0,0,0,Female,19,Non-Hispanic,White
97,0,1,0,1,Female,19,Non-Hispanic,White
110,0,1,0,1,Female,19,Non-Hispanic,White
94,0,1,0,1,Female,19,Non-Hispanic,White
134,0,1,0,1,Female,19,Non-Hispanic,White
80,0,1,0,1,Female,19,Non-Hispanic,White
142,0,1,0,1,Female,19,Non-Hispanic,White
83,0,1,0,1,Female,19,Non-Hispanic,White
157,0,1,0,1,Female,19,Non-Hispanic,White
119,0,1,0,1,Female,19,Non-Hispanic,White
90,0,1,0,1,Female,19,Non-Hispanic,White
114,0,0,1,0,Female,19,Non-Hispanic,White
105,1,0,1,0,Female,19,Non-Hispanic,White
99,0,1,1,0,Female,19,Non-Hispanic,White
156,1,0,1,0,Female,19,Non-Hispanic,White
111,1,0,0,0,Female,19,Non-Hispanic,White
88,0,0,1,0,Female,19,Non-Hispanic,White
52,1,1,1,0,Female,19,Non-Hispanic,White
66,1,0,0,0,Female,19,Non-Hispanic,White
137,0,0,0,0,Female,19,Non-Hispanic,White
144,1,0,1,0,Female,19,Non-Hispanic,White
151,0,1,0,1,Female,19,Non-Hispanic,White
138,0,1,0,1,Female,19,Non-Hispanic,White
99,0,1,0,1,Female,19,Non-Hispanic,White
130,0,1,0,1,Female,19,Non-Hispanic,White
101,0,1,0,1,Female,19,Non-Hispanic,White
117,0,1,0,1,Female,19,Non-Hispanic,White
133,0,1,0,1,Female,19,Non-Hispanic,White
110,0,1,0,1,Female,19,Non-Hispanic,White
73,0,1,0,1,Female,19,Non-Hispanic,White
123,0,1,0,1,Female,19,Non-Hispanic,White
93,0,0,0,0,Female,19,Non-Hispanic,White
63,0,0,0,0,Female,19,Non-Hispanic,White
73,1,1,0,0,Female,19,Non-Hispanic,White
58,1,1,1,0,Female,19,Non-Hispanic,White
154,1,0,1,0,Female,19,Non-Hispanic,White
53,0,1,1,0,Female,19,Non-Hispanic,White
105,0,0,1,0,Female,19,Non-Hispanic,White
110,1,0,0,0,Female,19,Non-Hispanic,White
57,0,0,1,0,Female,19,Non-Hispanic,White
125,1,1,0,0,Female,19,Non-Hispanic,White
145,0,1,0,1,Female,19,Non-Hispanic,White
108,0,1,0,1,Female,19,Non-Hispanic,White
124,0,1,0,1,Female,19,Non-Hispanic,White
101,0,1,0,1,Female,19,Non-Hispanic,White
149,0,1,0,1,Female,19,Non-Hispanic,White
128,0,1,0,1,Female,19,Non-Hispanic,White
95,0,1,0,1,Female,19,Non-Hispanic,White
134,0,1,0,1,Female,19,Non-Hispanic,White
101,0,1,0,1,Female,19,Non-Hispanic,White
138,0,1,0,1,Female,19,Non-Hispanic,White
130,0,1,1,0,Female,19,Non-Hispanic,White
101,1,0,1,0,Female,19,Non-Hispanic,White
54,0,0,0,0,Female,19,Non-Hispanic,White
116,1,1,1,0,Female,19,Non-Hispanic,White
140,1,0,1,0,Female,19,Non-Hispanic,White
61,0,1,1,0,Female,19,Non-Hispanic,White
132,1,1,0,0,Female,19,Non-Hispanic,White
58,1,1,1,0,Female,19,Non-Hispanic,White
53,1,1,1,0,Female,19,Non-Hispanic,White
140,0,0,1,0,Female,19,Non-Hispanic,White
77,0,1,0,1,Female,19,Non-Hispanic,White
151,0,1,0,1,Female,19,Non-Hispanic,White
156,0,1,0,1,Female,19,Non-Hispanic,White
109,0,1,0,1,Female,19,Non-Hispanic,White
153,0,1,0,1,Female,19,Non-Hispanic,White
124,0,1,0,1,Female,19,Non-Hispanic,White
123,0,1,0,1,Female,19,Non-Hispanic,White
117,0,1,0,1,Female,19,Non-Hispanic,White
108,0,1,0,1,Female,19,Non-Hispanic,White
128,0,1,0,1,Female,19,Non-Hispanic,White
108,1,0,0,0,Female,19,Non-Hispanic,White
98,1,0,0,0,Female,19,Non-Hispanic,White
133,1,0,1,0,Female,19,Non-Hispanic,White
112,0,0,0,0,Female,19,Non-Hispanic,White
119,1,1,0,0,Female,19,Non-Hispanic,White
122,0,0,1,0,Female,19,Non-Hispanic,White
73,1,1,0,0,Female,19,Non-Hispanic,White
98,1,0,0,0,Female,19,Non-Hispanic,White
89,1,1,1,0,Female,19,Non-Hispanic,White
160,0,1,1,0,Female,19,Non-Hispanic,White
76,0,1,0,1,Female,19,Non-Hispanic,White
160,0,1,0,1,Female,19,Non-Hispanic,White
123,0,1,0,1,Female,19,Non-Hispanic,White
138,0,1,0,1,Female,19,Non-Hispanic,White
133,0,1,0,1,Female,19,Non-Hispanic,White
138,0,1,0,1,Female,19,Non-Hispanic,White
149,0,1,0,1,Female,19,Non-Hispanic,White
97,0,1,0,1,Female,19,Non-Hispanic,White
76,0,1,0,1,Female,19,Non-Hispanic,White
92,0,1,0,1,Female,19,Non-Hispanic,White
69,0,0,1,0,Female,19,Non-Hispanic,White
145,1,0,1,0,Female,19,Non-Hispanic,White
155,0,1,1,0,Female,19,Non-Hispanic,White
156,0,1,1,0,Female,19,Non-Hispanic,White
52,1,1,0,0,Female,19,Non-Hispanic,White
132,1,1,1,0,Female,19,Non-Hispanic,White
57,0,0,1,0,Female,19,Non-Hispanic,White
122,0,1,1,0,Female,19,Non-Hispanic,White
82,0,0,0,0,Female,19,Non-Hispanic,White
57,0,0,1,0,Female,19,Non-Hispanic,White
101,0,1,0,1,Female,19,Non-Hispanic,White
123,0,1,0,1,Female,19,Non-Hispanic,White
157,0,1,0,1,Female,19,Non-Hispanic,White
94,0,1,0,1,Female,19,Non-Hispanic,White
149,0,1,0,1,Female,19,Non-Hispanic,White
92,0,1,0,1,Female,19,Non-Hispanic,White
155,0,1,0,1,Female,19,Non-Hispanic,White
72,0,1,0,1,Female,19,Non-Hispanic,White
113,0,1,0,1,Female,19,Non-Hispanic,White
116,0,1,0,1,Female,19,Non-Hispanic,White
150,1,0,0,0,Female,19,Non-Hispanic,White
84,1,0,0,0,Female,19,Non-Hispanic,White
102,1,0,1,0,Female,19,Non-Hispanic,White
88,1,1,1,0,Female,19,Non-Hispanic,White
152,1,0,0,0,Female,19,Non-Hispanic,White
115,1,1,0,0,Female,19,Non-Hispanic,White
67,0,1,0,0,Female,19,Non-Hispanic,White
78,1,1,1,0,Female,19,Non-Hispanic,White
159,1,0,1,0,Female,19,Non-Hispanic,White
87,1,0,0,0,Female,19,Non-Hispanic,White
135,0,1,0,1,Female,19,Non-Hispanic,White
125,0,1,0,1,Female,19,Non-Hispanic,White
74,0,1,0,1,Female,19,Non-Hispanic,White
95,0,1,0,1,Female,19,Non-Hispanic,White
124,0,1,0,1,Female,19,Non-Hispanic,White
116,0,1,0,1,Female,19,Non-Hispanic,White
105,0,1,0,1,Female,19,Non-Hispanic,White
108,0,1,0,1,Female,19,Non-Hispanic,White
85,0,1,0,1,Female,19,Non-Hispanic,White
97,0,1,0,1,Female,19,Non-Hispanic,White
95,0,1,1,0,Female,19,Non-Hispanic,White
65,0,1,0,0,Female,19,Non-Hispanic,White
105,0,0,0,0,Female,19,Non-Hispanic,White
110,1,0,0,0,Female,19,Non-Hispanic,White
110,0,0,0,0,Female,19,Non-Hispanic,White
102,0,1,1,0,Female,19,Non-Hispanic,White
77,0,1,1,0,Female,19,Non-Hispanic,White
104,1,0,0,0,Female,19,Non-Hispanic,White
76,0,1,1,0,Female,19,Non-Hispanic,White
101,0,0,1,0,Female,19,Non-Hispanic,White
133,0,1,0,1,Female,19,Non-Hispanic,White
125,0,1,0,1,Female,19,Non-Hispanic,White
104,0,1,0,1,Female,19,Non-Hispanic,White
142,0,1,0,1,Female,19,Non-Hispanic,White
80,0,1,0,1,Female,19,Non-Hispanic,White
130,0,1,0,1,Female,19,Non-Hispanic,White
128,0,1,0,1,Female,19,Non-Hispanic,White
128,0,1,0,1,Female,19,Non-Hispanic,White
80,0,1,0,1,Female,19,Non-Hispanic,White
77,0,1,0,1,Female,19,Non-Hispanic,White
62,1,1,1,0,Female,19,Non-Hispanic,White
111,0,0,1,0,Female,19,Non-Hispanic,White
153,1,1,0,0,Female,19,Non-Hispanic,White
64,0,0,0,0,Female,19,Non-Hispanic,White
124,0,0,1,0,Female,19,Non-Hispanic,White
87,1,0,0,0,Female,19,Non-Hispanic,White
89,1,1,0,0,Female,19,Non-Hispanic,White
135,1,1,0,0,Female,19,Non-Hispanic,White
136,0,0,0,0,Female,19,Non-Hispanic,White
144,1,1,0,0,Female,19,Non-Hispanic,White
71,0,1,0,1,Female,19,Non-Hispanic,White
127,0,1,0,1,Female,19,Non-Hispanic,White
122,0,1,0,1,Female,19,Non-Hispanic,White
73,0,1,0,1,Female,19,Non-Hispanic,White
141,0,1,0,1,Female,19,Non-Hispanic,White
128,0,1,0,1,Female,19,Non-Hispanic,White
102,0,1,0,1,Female,19,Non-Hispanic,White
107,0,1,0,1,Female,19,Non-Hispanic,White
149,0,1,0,1,Female,19,Non-Hispanic,White
125,0,1,0,1,Female,19,Non-Hispanic,White
92,1,1,1,0,Female,19,Non-Hispanic,White
59,1,0,1,0,Female,19,Non-Hispanic,White
76,0,1,1,0,Female,19,Non-Hispanic,White
107,0,0,0,0,Female,19,Non-Hispanic,White
146,1,0,1,0,Female,19,Non-Hispanic,White
154,0,1,1,0,Female,19,Non-Hispanic,White
104,1,0,0,0,Female,19,Non-Hispanic,White
115,0,0,0,0,Female,19,Non-Hispanic,White
61,1,1,1,0,Female,19,Non-Hispanic,White
55,1,1,1,0,Female,19,Non-Hispanic,White
90,0,1,0,1,Female,19,Non-Hispanic,White
76,0,1,0,1,Female,19,Non-Hispanic,White
106,0,1,0,1,Female,19,Non-Hispanic,White
130,0,1,0,1,Female,19,Non-Hispanic,White
76,0,1,0,1,Female,19,Non-Hispanic,White
81,0,1,0,1,Female,19,Non-Hispanic,White
123,0,1,0,1,Female,19,Non-Hispanic,White
126,0,1,0,1,Female,19,Non-Hispanic,White
100,0,1,0,1,Female,19,Non-Hispanic,White
120,0,1,0,1,Female,19,Non-Hispanic,White
109,1,0,1,0,Female,19,Non-Hispanic,White
100,1,1,0,0,Female,19,Non-Hispanic,White
102,1,0,1,0,Female,19,Non-Hispanic,White
156,1,0,1,0,Female,19,Non-Hispanic,White
129,0,0,1,0,Female,19,Non-Hispanic,White
59,1,1,0,0,Female,19,Non-Hispanic,White
53,0,0,0,0,Female,19,Non-Hispanic,White
107,0,0,1,0,Female,19,Non-Hispanic,White
70,1,0,1,0,Female,19,Non-Hispanic,White
107,1,0,0,0,Female,19,Non-Hispanic,White
77,0,1,0,1,Female,19,Non-Hispanic,White
129,0,1,0,1,Female,19,Non-Hispanic,White
101,0,1,0,1,Female,19,Non-Hispanic,White
118,0,1,0,1,Female,19,Non-Hispanic,White
155,0,1,0,1,Female,19,Non-Hispanic,White
113,0,1,0,1,Female,19,Non-Hispanic,White
135,0,1,0,1,Female,19,Non-Hispanic,White
117,0,1,0,1,Female,19,Non-Hispanic,White
71,0,1,0,1,Female,19,Non-Hispanic,White
126,0,1,0,1,Female,19,Non-Hispanic,White
67,1,1,1,0,Female,19,Non-Hispanic,White
153,1,1,1,0,Female,19,Non-Hispanic,White
83,0,0,1,0,Female,19,Non-Hispanic,White
109,1,1,1,0,Female,19,Non-Hispanic,White
151,0,1,1,0,Female,19,Non-Hispanic,White
62,0,0,1,0,Female,19,Non-Hispanic,White
135,1,0,0,0,Female,19,Non-Hispanic,White
96,0,1,1,0,Female,19,Non-Hispanic,White
125,1,1,0,0,Female,19,Non-Hispanic,White
51,0,1,1,0,Female,19,Non-Hispanic,White
112,0,1,0,1,Female,19,Non-Hispanic,White
99,0,1,0,1,Female,19,Non-Hispanic,White
144,0,1,0,1,Female,19,Non-Hispanic,White
147,0,1,0,1,Female,19,Non-Hispanic,White
157,0,1,0,1,Female,19,Non-Hispanic,White
160,0,1,0,1,Female,19,Non-Hispanic,White
